Word,Occurrences,TotalSteps
flatirons,2,2
prime,5,8
johnsonian,1,3
lifting,3,8
merrymakings,1,1
permitted,3,3
stupide,1,2
forehanded,1,1
superiority,1,2
owner,3,4
oer,2,2
oughtnt,2,3
trees,6,10
publique,1,2
refined,2,2
emperor,2,2
fatals,1,3
omit,1,2
habits,3,7
shant,16,16
battery,1,2
peals,2,3
thomas,1,2
borne,7,13
tiff,1,2
sorry,49,87
shoveled,2,7
luxembourg,1,5
provides,1,4
gardener,1,3
organs,1,2
macbeth,1,1
embarrassment,1,3
boathouse,1,2
mannered,1,1
remarked,3,4
model,15,17
scratch,1,3
hale,2,4
cream,13,23
marmee:,1,5
oranthy,1,4
cockle,1,3
feast,12,38
half,117,504
noonday,1,3
undaunted,1,2
boldness,1,1
startle,1,1
ministers,2,3
benefactors,1,1
off,173,173
cabbage,1,3
bouy,1,2
hall,30,38
desks,1,1
artlessy,1,3
fritz,10,19
sidelong,2,3
halo,2,5
heartens,1,3
hurry,14,28
after,258,809
primer,1,3
provided,3,6
controlling,1,1
housedress,1,2
superior,5,8
bein,2,3
elizabeth,2,2
disaster,1,5
engagement,3,8
encouragingly,1,3
yourself,53,150
descriptions,1,1
healing,2,3
marched,13,16
elopement,1,2
brains,2,2
honorable,3,4
prink,1,1
oft,1,3
courtyard,1,2
sadder,1,1
rebellion,2,3
reconciled,2,2
magazines,1,6
adjourn,1,5
scornfully,3,8
invalid,8,20
stamping,2,4
finger,17,77
sleeve,1,4
execution,2,4
lived,13,21
hasnt,9,23
squirmers,1,4
gummidge,2,5
makers,2,3
sadden,2,5
summerlike,1,1
duke,2,4
tangled,1,2
announced,4,7
marchen,1,5
bandboxes,2,5
griefs,1,3
opposites,1,2
paper,62,237
print,5,5
build,2,3
dagger,2,2
crossed,1,2
withering,1,1
feats,1,5
ladys,6,10
stupid,14,37
grandly,2,6
marches,13,51
lamentation,1,1
decorously,2,2
precipitated,1,2
honestly,7,7
burglar,1,2
obeying,2,2
parted,7,7
drama,2,3
lives,18,31
grandma,5,8
pinafore,8,13
unhurt,1,2
added,82,212
shape,6,9
ahead,1,3
position,8,23
honored,3,9
gnarled,1,7
aimlessly,1,6
dropiscal,1,5
roundness,1,4
dewy,1,3
repast,2,6
petting,6,31
crosser,1,2
sympathy,12,23
honeypot,2,3
built,4,7
method,2,3
effect,23,40
aristotle,1,3
meggy,1,2
catnip,1,1
boulevard,1,2
wallenstein,1,1
homesick,7,7
sequestered,1,3
badness,1,2
applauded,1,1
sorts,35,35
hairdresser,1,2
fired,5,9
halves,5,6
dropping,16,24
hearers,1,1
unintelligible,1,4
businesslike,1,3
hollow,1,2
beyond,12,38
calmness,1,2
bowl,2,2
jar,3,4
spring,17,27
baffled,1,4
rebelling,1,3
marmees,4,5
holds,3,6
melancholy,1,4
slipshod,1,3
nutmeg,2,3
tomboy,1,1
shameful,1,4
joyful,11,14
hand,157,343
laughing,44,130
devinely,1,1
mechanical,2,5
bows,2,4
dull,17,32
fathers,31,90
boating,4,7
hang,7,15
barrel,3,8
actors,3,3
snubbings,1,2
kitty,8,14
hurts,1,2
apart,13,23
fires,1,2
common,9,17
inmate,1,2
occasioned,1,1
spreading,3,4
thought,202,356
